종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수,업종명
419080,엔젯,KOSDAQ,기술성장기업부,12470,50,0.4,12410,12690,12200,29957,374723270,131157177990,10517817,기계·장비
093510,엔지브이아이,KONEX,일반기업부,2585,-5,-0.19,2585,2585,2585,1,2585,15561700000,6020000,
208860,엔지스테크널러지,KOSDAQ,투자주의환기종목(소속부없음),2205,0,0.0,0,0,0,0,0,41831348265,18971133,기타서비스
183490,엔지켐생명과학,KOSDAQ,기술성장기업부,1884,13,0.69,1870,1892,1850,244523,455904079,160263518808,85065562,제약
085310,엔케이,KOSPI,,887,-2,-0.22,894,896,870,238813,210271834,70945233224,79983352,기계
182400,엔케이맥스,KOSDAQ,관리종목(소속부없음),2020,0,0.0,0,0,0,0,0,172748038620,85518831,제약
348370,엔켐,KOSDAQ,벤처기업부,203000,-3000,-1.46,202000,214500,199900,436774,89597411300,4127101041000,20330547,화학
069410,엔텔스,KOSDAQ,벤처기업부,4250,5,0.12,4290,4310,4200,11190,47437530,43540502000,10244824,출판·매체복제
227950,엔투텍,KOSDAQ,중견기업부,584,-1,-0.17,585,586,571,90916,52835801,60488109520,103575530,기계·장비
291230,엔피,KOSDAQ,중견기업부,2665,245,10.12,2350,2840,2340,12242171,32555820115,117482242345,44083393,기타서비스
198080,엔피디,KOSDAQ,중견기업부,2475,5,0.2,2465,2485,2450,36330,89570820,53299582875,21535185,일반전기전자
048830,엔피케이,KOSDAQ,중견기업부,1338,7,0.53,1323,1339,1323,12228,16316726,25052608974,18723923,화학
096870,엘디티,KOSDAQ,벤처기업부,2900,50,1.75,2850,2980,2820,7629,22004400,19367360000,6678400,일반전기전자
276240,엘리비젼,KONEX,일반기업부,457,-34,-6.92,563,563,418,3455,1485348,4758804066,10413138,
900140,엘브이엠씨홀딩스,KOSPI,,2515,65,2.65,2455,2560,2450,725973,1826523685,431544853665,171588411,유통업
290650,엘앤씨바이오,KOSDAQ,우량기업부,22100,400,1.84,21950,22600,21500,193793,4276239000,501336091100,22684891,제약
066970,엘앤에프,KOSPI,,138000,-600,-0.43,137800,140400,137600,224581,31100958500,5008673844000,36294738,전기전자
156100,엘앤케이바이오,KOSDAQ,벤처기업부,9300,-100,-1.06,9400,9480,9250,61307,571784460,185411709900,19936743,의료·정밀기기
311060,엘에이티,KONEX,일반기업부,5500,-40,-0.72,5590,5590,5400,359,1941500,41657737000,7574134,
073110,엘엠에스,KOSDAQ,벤처기업부,6740,-70,-1.03,6780,6890,6660,17381,116849590,59957388700,8895755,일반전기전자
083310,엘오티베큠,KOSDAQ,우량기업부,14560,-370,-2.48,14850,14960,14560,108014,1584355780,259314080480,17810033,기계·장비
037950,엘컴텍,KOSDAQ,중견기업부,1240,20,1.64,1265,1280,1237,921888,1154376344,104714923560,84447519,일반전기전자
170920,엘티씨,KOSDAQ,벤처기업부,13410,-270,-1.97,13600,13600,13300,35240,471717250,131493364200,9805620,화학
058630,엠게임,KOSDAQ,우량기업부,6120,-10,-0.16,6130,6150,6050,86564,527050810,119608527240,19543877,출판·매체복제
058970,엠로,KOSDAQ,기술성장기업부,60000,100,0.17,59900,60800,58900,53146,3169306600,672727200000,11212120,출판·매체복제
019590,엠벤처투자,KOSDAQ,관리종목(소속부없음),921,0,0.0,0,0,0,0,0,104963185182,113966542,금융
169330,엠브레인,KOSDAQ,중견기업부,2365,-25,-1.05,2370,2415,2350,5022,11885025,43177611070,18256918,기타서비스
097520,엠씨넥스,KOSPI,,22650,50,0.22,22650,22800,22500,38587,873088700,407195629800,17977732,전기전자
373170,엠아이큐브솔루션,KOSDAQ,벤처기업부,9900,-200,-1.98,10100,10400,9820,10016,100543510,49875507000,5037930,출판·매체복제
179290,엠아이텍,KOSDAQ,우량기업부,7640,-20,-0.26,7650,7650,7510,88745,674089640,247273779920,32365678,의료·정밀기기
009780,엠에스씨,KOSDAQ,우량기업부,5570,-90,-1.59,5690,5780,5550,135556,763069410,98032000000,17600000,음식료·담배
123040,엠에스오토텍,KOSDAQ,우량기업부,4350,110,2.59,4240,4350,4210,207514,893794090,198613504950,45658277,운송장비·부품
323230,엠에프엠코리아,KOSDAQ,관리종목(소속부없음),161,0,0.0,0,0,0,0,0,6967193212,43274492,섬유·의류
032790,엠젠솔루션,KOSDAQ,벤처기업부,1580,144,10.03,1508,1650,1447,1694317,2672818544,67622154560,42798832,유통
033160,엠케이전자,KOSDAQ,중견기업부,10110,-110,-1.08,10130,10190,10070,61465,621624320,223090606410,22066331,일반전기전자
347890,엠투아이,KOSDAQ,벤처기업부,6550,0,0.0,6500,6570,6500,18059,117878690,110781486200,16913204,의료·정밀기기
033310,엠투엔,KOSDAQ,중견기업부,2575,0,0.0,2575,2595,2545,35043,90207340,103881244825,40342231,금속
259630,엠플러스,KOSDAQ,중견기업부,12800,680,5.61,12150,13180,12120,889095,11338741010,157214745600,12282402,기계·장비
105550,엣지파운드리,KOSDAQ,중견기업부,2360,-110,-4.45,2445,2455,2355,127191,303197510,134748308760,57096741,일반전기전자
060850,영림원소프트랩,KOSDAQ,벤처기업부,8750,-10,-0.11,8760,8800,8580,3321,28851370,71146250000,8131000,출판·매체복제
014440,영보화학,KOSPI,,3625,-25,-0.68,3655,3655,3590,19385,70223845,72500000000,20000000,화학
143540,영우디에스피,KOSDAQ,벤처기업부,870,-14,-1.58,884,888,870,58773,51366379,38801908650,44599895,기계·장비
111770,영원무역,KOSPI,,38450,500,1.32,38250,39400,37950,168891,6542478650,1703775944600,44311468,유통업
009970,영원무역홀딩스,KOSPI,,84600,1000,1.2,84400,84800,81600,5255,440631000,1153571083200,13635592,기타금융
003520,영진약품,KOSPI,,2245,65,2.98,2180,2270,2175,249584,555850910,410594181095,182892731,의약품
000670,영풍,KOSPI,,345500,500,0.14,345500,348000,339500,1071,368121000,636424820000,1842040,철강금속
036560,영풍정밀,KOSDAQ,우량기업부,11050,-10,-0.09,11070,11070,10980,27874,307009810,174037500000,15750000,기계·장비
006740,영풍제지,KOSPI,,1467,12,0.82,1452,1483,1452,277592,406409419,68189311116,46482148,종이목재
012280,영화금속,KOSPI,,890,1,0.11,897,897,887,33813,30062371,45981409450,51664505,운수장비
265560,영화테크,KOSDAQ,우량기업부,8600,-210,-2.38,8760,8830,8600,13514,117363230,91935548000,10690180,운송장비·부품
012160,영흥,KOSPI,,511,5,0.99,506,513,502,40895,20724213,51769600092,101310372,철강금속
036000,예림당,KOSDAQ,중견기업부,1880,10,0.53,1851,1882,1836,10627,19764889,43304440760,23034277,출판·매체복제
250930,예선테크,KOSDAQ,벤처기업부,635,-4,-0.63,638,638,630,16748,10585695,20955279400,33000440,화학
053280,예스24,KOSDAQ,우량기업부,4270,15,0.35,4280,4285,4255,8670,37023345,106750000000,25000000,유통
015360,예스코홀딩스,KOSPI,,44250,550,1.26,43750,44500,43550,5428,238638750,265500000000,6000000,서비스업
122640,예스티,KOSDAQ,벤처기업부,19990,-460,-2.25,20000,20400,19750,116011,2316722820,413993199850,20710015,기계·장비
900300,오가닉티코스메틱,KOSDAQ,외국기업(소속부없음),96,-2,-2.04,99,100,95,8919113,863820966,27656872992,288092427,금융
212310,오건에코텍,KONEX,일반기업부,2090,-45,-2.11,2195,2195,2005,1048,2128225,21756619940,10409866,
045060,오공,KOSDAQ,우량기업부,2845,-20,-0.7,2850,2855,2840,6572,18715445,48199916030,16941974,화학
080520,오디텍,KOSDAQ,벤처기업부,4075,-50,-1.21,4100,4125,4075,11762,48072120,47867431675,11746609,일반전기전자
007310,오뚜기,KOSPI,,432500,-1000,-0.23,432500,435000,428000,4326,1869072000,1733386475000,4007830,음식료품
039830,오로라,KOSDAQ,우량기업부,6410,-20,-0.31,6430,6480,6310,2409,15436380,68990124900,10762890,기타서비스
322310,오로스테크놀로지,KOSDAQ,벤처기업부,26000,-250,-0.95,25400,26600,24600,172004,4385412000,243530092000,9366542,기계·장비
046120,오르비텍,KOSDAQ,중견기업부,2955,25,0.85,2880,3010,2870,200339,588995710,81113231130,27449486,기타서비스
014940,오리엔탈정공,KOSDAQ,우량기업부,3895,-105,-2.63,3960,4015,3845,245391,958249715,177509409595,45573661,기계·장비
002630,오리엔트바이오,KOSPI,,523,3,0.58,518,527,517,87555,45674084,62018911615,118583005,의약품
065500,오리엔트정공,KOSDAQ,중견기업부,1375,-4,-0.29,1379,1383,1365,38567,53008402,43646504000,31742912,운송장비·부품
271560,오리온,KOSPI,,92000,-200,-0.22,92000,92800,91400,132105,12150919500,3637324144000,39536132,음식료품
001800,오리온홀딩스,KOSPI,,15350,80,0.52,15290,15350,15150,35797,546041730,961607227700,62645422,기타금융
010470,오리콤,KOSDAQ,우량기업부,8130,40,0.49,8140,8240,7890,61326,494237960,97357156500,11975050,기타서비스
417860,오브젠,KOSDAQ,기술성장기업부,10890,-120,-1.09,11010,11230,10790,4532,49320380,42523816500,3904850,출판·매체복제
352910,오비고,KOSDAQ,기술성장기업부,6930,80,1.17,6810,6930,6770,5526,37868090,87579967860,12637802,기타서비스
053980,오상자이엘,KOSDAQ,우량기업부,4240,5,0.12,4235,4255,4200,10174,42928025,80486999920,18982783,출판·매체복제
036220,오상헬스케어,KOSDAQ,벤처기업부,16860,460,2.8,16140,16920,16140,37703,631651900,244291553760,14489416,제약
052420,오성첨단소재,KOSDAQ,중견기업부,1459,65,4.66,1390,1459,1389,736222,1057817742,123071079524,84353036,화학
039200,오스코텍,KOSDAQ,벤처기업부,43650,1300,3.07,41900,43950,41850,687079,29705233350,1658436572250,37993965,제약
226400,오스테오닉,KOSDAQ,기술성장기업부,5330,-30,-0.56,5500,5640,5320,753341,4153875280,110126333330,20661601,의료·정밀기기
031510,오스템,KOSDAQ,중견기업부,1385,-1,-0.07,1377,1399,1377,20367,28205283,38780000000,28000000,운송장비·부품
368970,오에스피,KOSDAQ,벤처기업부,4270,-10,-0.23,4300,4300,4205,9732,41273075,39908103200,9346160,음식료·담배
138080,오이솔루션,KOSDAQ,벤처기업부,12240,360,3.03,11760,12370,11640,62875,761882320,130038922800,10624095,일반전기전자
080580,오킨스전자,KOSDAQ,우량기업부,7800,-440,-5.34,8070,8100,7790,379933,3000234260,137898524400,17679298,일반전기전자
067170,오텍,KOSDAQ,중견기업부,4270,-30,-0.7,4300,4300,4240,8091,34418680,65722153350,15391605,운송장비·부품
353590,오토앤,KOSDAQ,중견기업부,4460,165,3.84,4365,5140,4320,1279151,6150095315,57425042200,12875570,유통
173130,오파스넷,KOSDAQ,우량기업부,9790,30,0.31,9600,9830,9420,295708,2850403470,127724970670,13046473,기타서비스
440320,오픈놀,KOSDAQ,기술성장기업부,6430,-60,-0.92,6490,6560,6260,46817,300481530,63046150000,9805000,출판·매체복제
049480,오픈베이스,KOSDAQ,우량기업부,2300,-25,-1.08,2340,2345,2295,79561,183807205,72271480900,31422383,기타서비스
394280,오픈엣지테크놀로지,KOSDAQ,기술성장기업부,20200,-750,-3.58,20500,20750,20050,240762,4884194700,441223691400,21842757,출판·매체복제
309930,오하임앤컴퍼니,KOSDAQ,중견기업부,2190,5,0.23,2185,2190,2160,48978,106498250,46627268100,21290990,유통
244460,올리패스,KOSDAQ,관리종목(소속부없음),554,-20,-3.48,575,600,540,202199,112724219,17307292954,31240601,제약
226950,올릭스,KOSDAQ,기술성장기업부,10810,400,3.84,10280,11340,10140,290909,3204292710,179837948980,16636258,기타서비스
057540,옴니시스템,KOSDAQ,중견기업부,979,-7,-0.71,989,998,973,104999,103034031,60158918545,61449355,의료·정밀기기
131030,옵투스제약,KOSDAQ,우량기업부,9150,-470,-4.89,9360,9560,8970,873583,8031561310,147801432300,16153162,제약
082210,옵트론텍,KOSDAQ,중견기업부,3380,5,0.15,3370,3385,3300,22052,73941310,92084006820,27243789,의료·정밀기기
109080,옵티시스,KOSDAQ,벤처기업부,8940,90,1.02,8850,8950,8810,5946,52793760,50385840000,5636000,일반전기전자
380540,옵티코어,KOSDAQ,벤처기업부,1049,-6,-0.57,1056,1078,1039,56461,59313158,31238796204,29779596,일반전기전자
153710,옵티팜,KOSDAQ,기술성장기업부,6280,10,0.16,6410,6410,6100,4239,26334990,92127336240,14669958,제약
432430,와이랩,KOSDAQ,기술성장기업부,8140,-160,-1.93,8270,8450,8110,184858,1518963340,133677684800,16422320,오락·문화
338840,와이바이오로직스,KOSDAQ,기술성장기업부,10970,490,4.68,10400,10980,10390,192621,2073061710,162021590520,14769516,기타서비스
122990,와이솔,KOSDAQ,우량기업부,7980,-10,-0.13,8030,8030,7900,21931,174439260,224931789180,28186941,일반전기전자
232140,와이씨,KOSDAQ,우량기업부,14300,-760,-5.05,14930,14930,14110,2676984,38528358230,1173248505000,82045350,기계·장비
112290,와이씨켐,KOSDAQ,기술성장기업부,21250,-1050,-4.71,21850,22250,21150,178189,3836382500,214849081250,10110545,화학
065530,와이어블,KOSDAQ,중견기업부,1787,18,1.02,1770,1787,1770,24806,44253264,94460820000,52860000,기타서비스
067900,와이엔텍,KOSDAQ,우량기업부,7660,20,0.26,7620,7690,7580,51223,391349280,139409387940,18199659,기타서비스
007530,와이엠,KOSDAQ,중견기업부,3015,115,3.97,2885,3055,2885,67112,200405955,57810972780,19174452,금속
155650,와이엠씨,KOSDAQ,우량기업부,4325,0,0.0,4320,4325,4270,34803,149667270,84226598350,19474358,일반전기전자
273640,와이엠텍,KOSDAQ,벤처기업부,17930,-870,-4.63,18670,19060,17510,1484065,26955876800,196620380000,10966000,일반전기전자
251370,와이엠티,KOSDAQ,벤처기업부,9710,10,0.1,9750,9750,9560,30284,291184010,158413445440,16314464,화학
066430,와이오엠,KOSDAQ,투자주의환기종목(소속부없음),548,6,1.11,540,552,539,46666,25413988,21456104848,39153476,유통
273060,와이즈버즈,KOSDAQ,중견기업부,1144,1,0.09,1143,1159,1141,59502,68462899,57725761808,50459582,기타서비스
019210,와이지-원,KOSDAQ,우량기업부,5820,120,2.11,5700,5840,5680,132598,768076780,195399626580,33573819,금속
122870,와이지엔터테인먼트,KOSDAQ GLOBAL,우량기업부,38300,100,0.26,38200,39350,38050,124874,4821017500,715867176700,18691049,오락·문화
011690,와이투솔루션,KOSPI,,3360,-50,-1.47,3420,3510,3325,48170,162073390,122889963840,36574394,전기전자
332570,와이팜,KOSDAQ,벤처기업부,3365,-35,-1.03,3400,3445,3340,109690,372154810,136665113960,40613704,일반전기전자
079000,와토스코리아,KOSDAQ,중견기업부,5950,50,0.85,5900,5950,5660,7510,43356540,42840000000,7200000,화학
403490,우듬지팜,KOSDAQ,벤처기업부,2195,-25,-1.13,2230,2230,2185,137150,301708270,99241358480,45212464,음식료·담배
316140,우리금융지주,KOSPI,,14840,-40,-0.27,14950,14960,14730,1160692,17212584230,11020057874840,742591501,기타금융
032820,우리기술,KOSDAQ,우량기업부,2875,120,4.36,2665,2885,2660,60714479,170693594440,452624437625,157434587,일반전기전자
041190,우리기술투자,KOSDAQ,우량기업부,7380,-40,-0.54,7340,7480,7290,534113,3944650330,619920000000,84000000,금융
115440,우리넷,KOSDAQ,벤처기업부,6520,-120,-1.81,6600,6640,6440,37196,242676880,70117638280,10754239,일반전기전자
046970,우리로,KOSDAQ,벤처기업부,1289,-26,-1.98,1301,1350,1289,107929,140241819,56490423711,43824999,유통
082850,우리바이오,KOSDAQ,우량기업부,3020,255,9.22,2740,3070,2730,5059696,15022748260,146278465560,48436578,음식료·담배
215360,우리산업,KOSDAQ,벤처기업부,14660,-140,-0.95,14800,14800,14590,18430,269610670,133877509580,9132163,운송장비·부품
072470,우리산업홀딩스,KOSDAQ,중견기업부,3805,-55,-1.42,3860,3885,3765,19548,74487760,71866332505,18887341,운송장비·부품
073560,우리손에프앤지,KOSDAQ,우량기업부,1459,-7,-0.48,1465,1467,1454,57581,84037224,101017721137,69237643,음식료·담배
037400,우리엔터프라이즈,KOSDAQ,우량기업부,1387,18,1.31,1370,1651,1367,4197646,6477815157,36371780902,26223346,유통
153490,우리이앤엘,KOSDAQ,우량기업부,868,-49,-5.34,905,916,867,741064,656853677,44684640000,51480000,일반전기전자
101170,우림피티에스,KOSDAQ,우량기업부,6640,-30,-0.45,6670,6920,6640,304918,2069109820,89640000000,13500000,기계·장비
006980,우성,KOSPI,,18010,10,0.06,17990,18010,17860,3017,54237580,55650900000,3090000,음식료품
066590,우수AMS,KOSDAQ,중견기업부,3355,110,3.39,3255,3445,3200,1042604,3471709645,131090263920,39073104,운송장비·부품
017370,우신시스템,KOSPI,,7490,190,2.6,7240,7490,7230,52484,387780090,137172264460,18314054,기계
103840,우양,KOSDAQ,중견기업부,7000,-90,-1.27,7200,7210,6860,626832,4359253480,114564996000,16366428,음식료·담배
046940,우원개발,KOSDAQ,중견기업부,2765,-35,-1.25,2755,2815,2755,12661,35145165,49975577750,18074350,건설
215380,우정바이오,KOSDAQ,벤처기업부,1411,24,1.73,1387,1439,1372,98636,137811869,19817733459,14045169,기타서비스
065680,우주일렉트로,KOSDAQ,우량기업부,16630,510,3.16,16000,16680,15810,98986,1605072020,158483900000,9530000,일반전기전자
105840,우진,KOSPI,,9750,-230,-2.3,9790,9990,9630,679189,6650447930,198155236500,20323614,의료정밀
018620,우진비앤지,KOSDAQ,중견기업부,1072,-13,-1.2,1085,1090,1070,39095,42151935,30969322096,28889293,제약
010400,우진아이엔에스,KOSPI,,3870,90,2.38,3785,4430,3785,155963,639912860,29497140000,7622000,건설업
457550,우진엔텍,KOSDAQ,중견기업부,40150,-50,-0.12,39800,41100,38800,452776,18173198000,372244260850,9271339,기타서비스
049800,우진플라임,KOSPI,,2570,0,0.0,2545,2585,2520,7442,18957215,51400000000,20000000,기계
016880,웅진,KOSPI,,1162,15,1.31,1140,1170,1140,229037,264860863,92875266960,79927080,서비스업
095720,웅진씽크빅,KOSPI,,2065,15,0.73,2045,2065,2040,25281,51809505,238519859025,115505985,서비스업
396470,워트,KOSDAQ,중견기업부,13250,-1750,-11.67,14500,14730,13100,1128044,15557464480,213590000000,16120000,기계·장비
